5.37E-08	1.39E-08	1.14E-08	9.50E-09	8.25E-09	6.66E-09	5.58E-09	4.97E-09	4.23E-09	3.67E-09	2.68E-09	2.88E-09	2.54E-09	2.27E-09	2.22E-09	1.84E-09	1.67E-09	1.52E-09	1.43E-09	1.24E-09	1.19E-09	1.11E-09	1.03E-09	8.78E-10	8.43E-10	6.76E-10	7.00E-10	6.50E-10	5.56E-10	5.18E-10	3.90E-10	3.83E-10	3.62E-10	3.35E-10	2.57E-10	2.98E-10	2.16E-10	2.03E-10	2.00E-10	1.55E-10	1.23E-10	1.42E-10	1.72E-10	1.71E-10	1.47E-10	1.47E-10	1.07E-10	1.26E-10	9.79E-11	1.22E-10
5.62E-08	1.84E-08	1.52E-08	1.24E-08	1.07E-08	9.15E-09	7.70E-09	6.52E-09	5.83E-09	5.28E-09	4.09E-09	4.01E-09	3.49E-09	3.17E-09	2.98E-09	2.60E-09	2.43E-09	2.44E-09	2.02E-09	1.87E-09	1.82E-09	1.57E-09	1.42E-09	1.25E-09	1.24E-09	1.07E-09	9.82E-10	9.56E-10	8.62E-10	7.85E-10	6.41E-10	4.93E-10	4.96E-10	4.74E-10	4.69E-10	4.33E-10	4.13E-10	3.18E-10	3.47E-10	2.80E-10	2.93E-10	2.67E-10	2.83E-10	2.71E-10	2.34E-10	2.72E-10	2.26E-10	2.22E-10	1.60E-10	1.83E-10
5.89E-08	2.35E-08	1.98E-08	1.65E-08	1.44E-08	1.21E-08	1.05E-08	8.92E-09	7.83E-09	7.29E-09	5.59E-09	5.66E-09	4.94E-09	4.22E-09	4.03E-09	3.83E-09	3.45E-09	3.07E-09	2.71E-09	2.58E-09	2.51E-09	2.28E-09	2.23E-09	1.88E-09	1.87E-09	1.69E-09	1.42E-09	1.36E-09	1.30E-09	1.17E-09	1.03E-09	7.64E-10	8.20E-10	7.97E-10	6.10E-10	6.63E-10	6.34E-10	5.15E-10	5.97E-10	4.33E-10	4.84E-10	4.91E-10	4.32E-10	4.02E-10	3.91E-10	3.32E-10	3.48E-10	4.02E-10	3.30E-10	2.47E-10
6.17E-08	3.01E-08	2.56E-08	2.13E-08	1.79E-08	1.59E-08	1.35E-08	1.17E-08	1.09E-08	9.37E-09	7.94E-09	7.77E-09	6.97E-09	5.95E-09	5.73E-09	5.43E-09	4.83E-09	4.34E-09	4.32E-09	3.71E-09	3.58E-09	3.16E-09	3.02E-09	2.76E-09	2.44E-09	2.34E-09	2.07E-09	1.99E-09	2.10E-09	2.05E-09	1.37E-09	1.43E-09	1.28E-09	1.16E-09	1.01E-09	1.04E-09	8.81E-10	8.52E-10	8.48E-10	6.97E-10	5.60E-10	7.14E-10	7.90E-10	7.00E-10	6.25E-10	6.69E-10	5.00E-10	4.88E-10	4.11E-10	4.42E-10
6.46E-08	3.81E-08	3.25E-08	2.65E-08	2.33E-08	2.02E-08	1.83E-08	1.61E-08	1.37E-08	1.25E-08	1.07E-08	1.02E-08	9.30E-09	8.72E-09	7.92E-09	6.98E-09	6.44E-09	5.92E-09	5.68E-09	5.05E-09	4.70E-09	4.23E-09	4.13E-09	4.13E-09	3.68E-09	3.32E-09	3.19E-09	2.90E-09	2.76E-09	2.56E-09	1.82E-09	1.97E-09	1.88E-09	1.66E-09	1.66E-09	1.46E-09	1.47E-09	1.41E-09	1.40E-09	1.17E-09	1.17E-09	1.10E-09	9.57E-10	9.83E-10	8.65E-10	9.77E-10	9.44E-10	8.18E-10	6.74E-10	7.10E-10
6.76E-08	4.63E-08	4.07E-08	3.48E-08	3.01E-08	2.68E-08	2.36E-08	2.09E-08	1.85E-08	1.63E-08	1.44E-08	1.39E-08	1.21E-08	1.17E-08	1.10E-08	9.67E-09	9.14E-09	8.27E-09	8.04E-09	7.28E-09	6.33E-09	6.13E-09	5.82E-09	5.31E-09	4.80E-09	4.27E-09	4.32E-09	4.05E-09	4.02E-09	3.77E-09	2.95E-09	2.77E-09	2.67E-09	2.34E-09	2.52E-09	2.09E-09	2.22E-09	2.02E-09	1.92E-09	1.94E-09	1.70E-09	1.71E-09	1.48E-09	1.40E-09	1.40E-09	1.38E-09	1.26E-09	1.30E-09	1.16E-09	1.25E-09
7.08E-08	5.78E-08	4.89E-08	4.32E-08	3.63E-08	3.27E-08	2.90E-08	2.53E-08	2.37E-08	2.09E-08	1.79E-08	1.75E-08	1.60E-08	1.42E-08	1.37E-08	1.19E-08	1.16E-08	1.11E-08	9.65E-09	9.29E-09	8.66E-09	7.56E-09	7.82E-09	6.97E-09	6.42E-09	5.84E-09	5.32E-09	5.27E-09	4.76E-09	4.69E-09	3.67E-09	3.97E-09	3.17E-09	3.59E-09	3.03E-09	3.16E-09	2.69E-09	2.62E-09	2.21E-09	2.17E-09	2.27E-09	2.20E-09	2.05E-09	2.00E-09	1.97E-09	1.77E-09	1.65E-09	1.73E-09	1.36E-09	1.69E-09
7.41E-08	6.82E-08	5.88E-08	5.21E-08	4.61E-08	4.01E-08	3.54E-08	3.06E-08	2.88E-08	2.50E-08	2.25E-08	2.16E-08	1.97E-08	1.79E-08	1.70E-08	1.48E-08	1.43E-08	1.33E-08	1.18E-08	1.14E-08	1.05E-08	9.71E-09	9.28E-09	9.24E-09	8.33E-09	8.05E-09	7.51E-09	7.02E-09	6.15E-09	5.86E-09	4.54E-09	5.07E-09	4.56E-09	4.06E-09	3.84E-09	3.35E-09	3.52E-09	3.55E-09	3.29E-09	2.74E-09	2.74E-09	2.71E-09	2.54E-09	2.67E-09	2.50E-09	2.42E-09	1.87E-09	2.11E-09	1.94E-09	1.91E-09
7.76E-08	8.54E-08	7.55E-08	6.39E-08	5.68E-08	4.99E-08	4.62E-08	4.06E-08	3.71E-08	3.32E-08	3.00E-08	2.80E-08	2.60E-08	2.41E-08	2.23E-08	2.00E-08	1.92E-08	1.79E-08	1.61E-08	1.57E-08	1.42E-08	1.36E-08	1.24E-08	1.19E-08	1.11E-08	1.05E-08	9.74E-09	9.04E-09	8.58E-09	8.22E-09	7.04E-09	6.96E-09	6.07E-09	5.77E-09	5.71E-09	4.98E-09	4.90E-09	4.68E-09	4.60E-09	3.98E-09	4.35E-09	3.86E-09	3.48E-09	3.46E-09	3.46E-09	3.03E-09	3.41E-09	3.03E-09	2.68E-09	2.80E-09
8.13E-08	1.02E-07	9.14E-08	8.06E-08	7.01E-08	6.25E-08	5.76E-08	5.27E-08	4.69E-08	4.20E-08	3.69E-08	3.66E-08	3.38E-08	3.15E-08	2.90E-08	2.61E-08	2.47E-08	2.42E-08	2.18E-08	2.04E-08	1.93E-08	1.69E-08	1.62E-08	1.56E-08	1.49E-08	1.44E-08	1.30E-08	1.30E-08	1.17E-08	1.13E-08	9.57E-09	9.25E-09	8.73E-09	7.87E-09	7.49E-09	7.22E-09	6.29E-09	6.74E-09	6.31E-09	5.62E-09	6.10E-09	5.85E-09	4.99E-09	4.61E-09	4.94E-09	4.75E-09	4.88E-09	4.05E-09	4.28E-09	4.03E-09
8.51E-08	1.26E-07	1.13E-07	9.90E-08	8.81E-08	7.60E-08	6.90E-08	6.47E-08	5.79E-08	5.24E-08	4.71E-08	4.62E-08	4.07E-08	3.83E-08	3.80E-08	3.44E-08	3.22E-08	3.00E-08	2.87E-08	2.65E-08	2.41E-08	2.26E-08	2.18E-08	1.89E-08	1.95E-08	1.93E-08	1.75E-08	1.63E-08	1.55E-08	1.40E-08	1.26E-08	1.23E-08	1.13E-08	1.16E-08	1.07E-08	1.03E-08	8.50E-09	8.82E-09	8.66E-09	8.69E-09	7.71E-09	7.42E-09	7.17E-09	6.44E-09	6.69E-09	6.46E-09	6.39E-09	5.20E-09	5.49E-09	5.37E-09
8.91E-08	1.49E-07	1.33E-07	1.20E-07	1.08E-07	9.42E-08	8.78E-08	7.97E-08	7.21E-08	6.75E-08	5.88E-08	5.71E-08	5.19E-08	5.05E-08	4.63E-08	4.35E-08	3.98E-08	3.90E-08	3.68E-08	3.26E-08	3.19E-08	2.87E-08	2.79E-08	2.57E-08	2.51E-08	2.33E-08	2.30E-08	2.16E-08	1.98E-08	1.90E-08	1.67E-08	1.59E-08	1.61E-08	1.46E-08	1.50E-08	1.26E-08	1.24E-08	1.18E-08	1.08E-08	1.15E-08	1.09E-08	9.82E-09	9.95E-09	9.50E-09	8.29E-09	8.41E-09	8.19E-09	7.99E-09	7.25E-09	7.50E-09
9.33E-08	1.80E-07	1.56E-07	1.45E-07	1.29E-07	1.17E-07	1.08E-07	9.65E-08	8.74E-08	8.11E-08	7.19E-08	7.17E-08	6.45E-08	6.04E-08	5.85E-08	5.38E-08	5.11E-08	4.89E-08	4.61E-08	4.27E-08	4.03E-08	3.72E-08	3.57E-08	3.32E-08	3.27E-08	3.12E-08	2.88E-08	2.68E-08	2.68E-08	2.47E-08	2.27E-08	2.13E-08	2.10E-08	1.98E-08	1.92E-08	1.75E-08	1.67E-08	1.54E-08	1.46E-08	1.53E-08	1.41E-08	1.36E-08	1.25E-08	1.27E-08	1.16E-08	1.15E-08	1.15E-08	9.79E-09	1.02E-08	1.00E-08
